       5.41665649   0.20922743E-07  -0.33780978E-07
       5.45834351   0.19031347E-07  -0.40016545E-07
       5.50000000   0.17308112E-07  -0.45409966E-07
       5.54165649   0.15758014E-07  -0.49877769E-07
       5.58334351   0.14368737E-07  -0.53433880E-07
       5.62500000   0.13124889E-07  -0.56117802E-07
       5.66665649   0.12012349E-07  -0.57970318E-07
       5.70834351   0.11018299E-07  -0.59033511E-07
       5.75000000   0.10131211E-07  -0.59350757E-07
       5.79165649   0.93408188E-08  -0.58966691E-07
       5.83334351   0.86380769E-08  -0.57927171E-07
       5.87500000   0.80151059E-08  -0.56279223E-07
       5.91665649   0.74651503E-08  -0.54070988E-07
       5.95834351   0.69825359E-08  -0.51351698E-07
       6.00000000   0.65626478E-08  -0.48171639E-07
       6.04165649   0.62019296E-08  -0.44582158E-07
       6.08334351   0.58979084E-08  -0.40635687E-07
       6.12500000   0.56492495E-08  -0.36385789E-07
       6.16665649   0.54558416E-08  -0.31887257E-07
       6.20834351   0.53189018E-08  -0.27196215E-07
       6.25000000   0.52410725E-08  -0.22370202E-07
       6.29165649   0.52264335E-08  -0.17468199E-07
       6.33334351   0.52803064E-08  -0.12550437E-07
       6.37500000   0.54086375E-08  -0.76777598E-08
       6.41665649   0.77141511E-08  -0.50077946E-08
       6.45834351   0.11798278E-07  -0.41968766E-08
       6.50000000   0.15857417E-07  -0.34963052E-08
       6.54165649   0.19847711E-07  -0.29082730E-08
       6.58334351   0.23751587E-07  -0.24258375E-08
       6.62500000   0.27555741E-07  -0.20374713E-08
       6.66665649   0.31244955E-07  -0.17297357E-08
       6.70834351   0.34803925E-07  -0.14891008E-08
       6.75000000   0.38218555E-07  -0.13032490E-08
       6.79165649   0.41476618E-07  -0.11617290E-08
       6.83334351   0.44567898E-07  -0.10561043E-08
       6.87500000   0.47484054E-07  -0.97980990E-09
       6.91665649   0.50218354E-07  -0.92788921E-09
       6.95834351   0.52765387E-07  -0.89671048E-09
       7.00000000   0.55120815E-07  -0.88371177E-09
       7.04165649   0.57281159E-07  -0.88718988E-09
       7.08334351   0.59243629E-07  -0.90613395E-09
       7.12500000   0.61005998E-07  -0.94009700E-09
       7.16665649   0.62566521E-07  -0.98909980E-09
       7.20834351   0.63923821E-07  -0.10535579E-08
       7.25000000   0.65076890E-07  -0.11342280E-08
       7.29165649   0.66025002E-07  -0.12321677E-08
       7.33334351   0.66767711E-07  -0.13487038E-08
       7.37500000   0.67304811E-07  -0.14854094E-08
       7.41665649   0.67636329E-07  -0.16440832E-08
       7.45834351   0.67762485E-07  -0.18267324E-08
       7.50000000   0.67683700E-07  -0.20355542E-08
       7.54165649   0.67401693E-07  -0.22729105E-08
       7.58334351   0.66922730E-07  -0.25412663E-08
       7.62500000   0.66254316E-07  -0.28431555E-08
       7.66665649   0.65403931E-07  -0.31811385E-08
       7.70834351   0.64379073E-07  -0.35577561E-08
       7.75000000   0.63187152E-07  -0.39754755E-08
       7.79165649   0.61835451E-07  -0.44366395E-08
       7.83334351   0.60331082E-07  -0.49434150E-08
       7.87500000   0.58680939E-07  -0.54977494E-08
       7.91665649   0.56891651E-07  -0.61013283E-08
       7.95834351   0.54969558E-07  -0.67555508E-08
       8.00000000   0.52920697E-07  -0.74615079E-08
       8.04165649   0.50750792E-07  -0.82199794E-08
       8.08334351   0.48465257E-07  -0.90314334E-08
       8.12500000   0.46069204E-07  -0.98960422E-08
       8.16665649   0.43567479E-07  -0.10813705E-07
       8.20834351   0.40964672E-07  -0.11784070E-07
       8.25000000   0.38265156E-07  -0.12806568E-07
       8.29165649   0.35473125E-07  -0.13880439E-07
       8.33334351   0.32592599E-07  -0.15004769E-07
       8.37500000   0.29627479E-07  -0.16178513E-07
       8.41665649   0.26581567E-07  -0.17400525E-07
       8.45834351   0.23458579E-07  -0.18669581E-07
       8.50000000   0.20262178E-07  -0.19984398E-07
       8.54165649   0.20365349E-07  -0.24709372E-07
       8.58334351   0.20701734E-07  -0.29754961E-07
       8.62500000   0.21055065E-07  -0.34878067E-07
       8.66665649   0.21424189E-07  -0.40050701E-07
       8.70834351   0.21807828E-07  -0.45244761E-07
       8.75000000   0.22204638E-07  -0.50432071E-07
       8.79165649   0.22613225E-07  -0.55584405E-07
       8.83334351   0.23032168E-07  -0.60673507E-07
       8.87500000   0.23460048E-07  -0.65671138E-07
       8.91665649   0.23895456E-07  -0.70549056E-07
       8.95834351   0.24337007E-07  -0.75279033E-07
       9.00000000   0.24783349E-07  -0.79832908E-07
       9.04165649   0.25233170E-07  -0.84182517E-07
       9.08334351   0.25685207E-07  -0.88299778E-07
       9.12500000   0.26138247E-07  -0.92156647E-07
       9.16665649   0.26591138E-07  -0.95725142E-07
       9.20834351   0.27042789E-07  -0.98977331E-07
       9.25000000   0.27492183E-07  -0.10188538E-06
       9.29165649   0.27938373E-07  -0.10442151E-06
       9.33334351   0.28380505E-07  -0.10655803E-06
       9.37500000   0.28817812E-07  -0.10826734E-06
       9.41665649   0.29249637E-07  -0.10952196E-06
       9.45834351   0.29675437E-07  -0.11029452E-06
       9.50000000   0.30094807E-07  -0.11055777E-06
       9.54165649   0.30507628E-07  -0.11029393E-06
       9.58334351   0.30914514E-07  -0.10952257E-06
       9.62500000   0.31316301E-07  -0.10827263E-06
       9.66665649   0.31713896E-07  -0.10657313E-06
       9.70834351   0.32108254E-07  -0.10445315E-06
       9.75000000   0.32500367E-07  -0.10194178E-06
       9.79165649   0.32891244E-07  -0.99068160E-07
       9.83334351   0.33281893E-07  -0.95861395E-07
       9.87500000   0.33673320E-07  -0.92350611E-07
       9.91665649   0.34066495E-07  -0.88564889E-07
       9.95834351   0.34462357E-07  -0.84533283E-07
      10.00000000   0.34861777E-07  -0.80284778E-07
      10.04165649   0.35265572E-07  -0.75848298E-07
      10.08334351   0.35674457E-07  -0.71252678E-07
      10.12500000   0.36089052E-07  -0.66526646E-07
      10.16665649   0.36509849E-07  -0.61698813E-07
      10.20834351   0.36937212E-07  -0.56797646E-07
      10.25000000   0.37371343E-07  -0.51851465E-07
      10.29165649   0.37812278E-07  -0.46888424E-07
      10.33334351   0.38259877E-07  -0.41936488E-07
      10.37500000   0.40023831E-07  -0.38333468E-07
      10.41665649   0.44595922E-07  -0.37599250E-07
      10.45834351   0.49104234E-07  -0.36890043E-07
      10.50000000   0.53526023E-07  -0.36211208E-07
      10.54165649   0.57840502E-07  -0.35566590E-07
      10.58334351   0.62035411E-07  -0.34954624E-07
      10.62500000   0.66100633E-07  -0.34372398E-07
      10.66665649   0.70026005E-07  -0.33816978E-07
      10.70834351   0.73801381E-07  -0.33285417E-07
      10.75000000   0.77416587E-07  -0.32774761E-07
      10.79165649   0.80861483E-07  -0.32282074E-07
      10.83334351   0.84125922E-07  -0.31804426E-07
      10.87500000   0.87199780E-07  -0.31338907E-07
      10.91665649   0.90072966E-07  -0.30882635E-07
      10.95834351   0.92735405E-07  -0.30432751E-07
      11.00000000   0.95177064E-07  -0.29986428E-07
      11.04165649   0.97387932E-07  -0.29540873E-07
      11.08334351   0.99358033E-07  -0.29093322E-07
      11.12500000   0.10107743E-06  -0.28641045E-07
      11.16665649   0.10253621E-06  -0.28181347E-07
      11.20834351   0.10372450E-06  -0.27711565E-07
      11.25000000   0.10463245E-06  -0.27229067E-07
      11.29165649   0.10525026E-06  -0.26731254E-07
      11.33334351   0.10556814E-06  -0.26215554E-07
      11.37500000   0.10557634E-06  -0.25679428E-07
      11.41665649   0.10526512E-06  -0.25120357E-07
      11.45834351   0.10462480E-06  -0.24535856E-07
      11.50000000   0.10364568E-06  -0.23923455E-07
      11.54165649   0.10232370E-06  -0.23281647E-07
      11.58334351   0.10067715E-06  -0.22612658E-07
      11.62500000   0.98729934E-07  -0.21919680E-07
      11.66665649   0.96505978E-07  -0.21205926E-07
      11.70834351   0.94029218E-07  -0.20474632E-07
      11.75000000   0.91323642E-07  -0.19729052E-07
      11.79165649   0.88413223E-07  -0.18972459E-07
      11.83334351   0.85321965E-07  -0.18208143E-07
      11.87500000   0.82073875E-07  -0.17439403E-07
      11.91665649   0.78692992E-07  -0.16669553E-07
      11.95834351   0.75203346E-07  -0.15901916E-07
      12.00000000   0.71628982E-07  -0.15139831E-07
      12.04165649   0.67993973E-07  -0.14386641E-07
      12.08334351   0.64322371E-07  -0.13645707E-07
      12.12500000   0.60638271E-07  -0.12920394E-07
      12.16665649   0.56965753E-07  -0.12214080E-07
      12.20834351   0.53328925E-07  -0.11530153E-07
      12.25000000   0.49751893E-07  -0.10872012E-07
      12.29165649   0.46258783E-07  -0.10243066E-07
      12.33334351   0.42873729E-07  -0.96467323E-08
      12.37500000   0.39620861E-07  -0.90864392E-08
      12.41665649   0.36524327E-07  -0.85656149E-08
      12.45834351   0.33608270E-07  -0.80876879E-08
      12.50000000   0.30896818E-07  -0.76560767E-08
      12.54165649   0.28408133E-07  -0.72732078E-08
      12.58334351   0.26136568E-07  -0.69376047E-08
      12.62500000   0.24070520E-07  -0.66468098E-08
      12.66665649   0.22198366E-07  -0.63983538E-08
      12.70834351   0.20508473E-07  -0.61897505E-08
      12.75000000   0.18989191E-07  -0.60184928E-08
      12.79165649   0.17628837E-07  -0.58820535E-08
      12.83334351   0.16415717E-07  -0.57778831E-08
      12.87500000   0.15338115E-07  -0.57034133E-08
      12.91665649   0.14384298E-07  -0.56560614E-08
      12.95834351   0.13542526E-07  -0.56332352E-08
      13.00000000   0.12801058E-07  -0.56323404E-08
      13.04165649   0.12148153E-07  -0.56507865E-08
      13.08334351   0.11572085E-07  -0.56859948E-08
      13.12500000   0.11061143E-07  -0.57354019E-08
      13.16665649   0.10603634E-07  -0.57964642E-08
      13.20834351   0.10187889E-07  -0.58666614E-08
      13.25000000   0.98022639E-08  -0.59434959E-08
      13.29165649   0.94351380E-08  -0.60244969E-08
      13.33334351   0.90749168E-08  -0.61072178E-08
      13.37500000   0.87100327E-08  -0.61892389E-08
      13.41665649   0.83289464E-08  -0.62681695E-08
      13.45834351   0.79201481E-08  -0.63416481E-08
      13.50000000   0.74721642E-08  -0.64073493E-08
      13.54165649   0.69790227E-08  -0.64634977E-08
      13.58334351   0.64982597E-08  -0.65520194E-08
      13.62500000   0.64085670E-08  -0.70310429E-08
      13.66665649   0.63156551E-08  -0.74857169E-08
      13.70834351   0.62246812E-08  -0.79006366E-08
      13.75000000   0.61407226E-08  -0.82603169E-08
      13.79165649   0.60687979E-08  -0.85492138E-08
      13.83334351   0.60138916E-08  -0.87517495E-08
      13.87500000   0.59809961E-08  -0.88523544E-08
      13.91665649   0.59751644E-08  -0.88355199E-08
      13.95834351   0.60015721E-08  -0.86858583E-08
      14.00000000   0.60655889E-08  -0.83881773E-08
      14.04165649   0.61728498E-08  -0.79275484E-08
      14.08334351   0.63293211E-08  -0.72893784E-08
      14.12500000   0.66048278E-08  -0.65229280E-08
      14.16665649   0.78943110E-08  -0.65025758E-08
      14.20834351   0.94768318E-08  -0.64868226E-08
      14.25000000   0.11375861E-07  -0.64785746E-08
      14.29165649   0.13615149E-07  -0.64810211E-08
      14.33334351   0.16218616E-07  -0.64975203E-08
      14.37500000   0.19210226E-07  -0.65314727E-08
      14.41665649   0.22613854E-07  -0.65861920E-08
      14.45834351   0.26453179E-07  -0.66647954E-08
      14.50000000   0.30751607E-07  -0.67701258E-08
      14.54165649   0.35521534E-07  -0.69042478E-08
      14.58334351   0.40732079E-07  -0.70668822E-08
      14.62500000   0.46340986E-07  -0.72565980E-08
      14.66665649   0.52305456E-07  -0.74714315E-08
      14.70834351   0.58582348E-07  -0.77090654E-08
      14.75000000   0.65128297E-07  -0.79669737E-08
      14.79165649   0.71899848E-07  -0.82425222E-08
      14.83334351   0.78853496E-07  -0.85330383E-08
      14.87500000   0.85945736E-07  -0.88358547E-08
      14.91665649   0.93133110E-07  -0.91483310E-08
      14.95834351   0.10037218E-06  -0.94678692E-08
      15.00000000   0.10761957E-06  -0.97919184E-08
      15.04165649   0.11483195E-06  -0.10117974E-07
      15.08334351   0.12196601E-06  -0.10443577E-07
      15.12500000   0.12897853E-06  -0.10766309E-07
      15.16665649   0.13582628E-06  -0.11083789E-07
      15.20834351   0.14246609E-06  -0.11393669E-07
      15.25000000   0.14885480E-06  -0.11693631E-07
      15.29165649   0.15494930E-06  -0.11981382E-07
      15.33334351   0.16070651E-06  -0.12254653E-07
      15.37500000   0.16608330E-06  -0.12511196E-07
      15.41665649   0.17103665E-06  -0.12748779E-07
      15.45834351   0.17552350E-06  -0.12965190E-07
      15.50000000   0.17950082E-06  -0.13158229E-07
      15.54165649   0.18293784E-06  -0.13326285E-07
      15.58334351   0.18585271E-06  -0.13470045E-07
      15.62500000   0.18827583E-06  -0.13590790E-07
      15.66665649   0.19023764E-06  -0.13689817E-07
      15.70834351   0.19176856E-06  -0.13768435E-07
      15.75000000   0.19289904E-06  -0.13827962E-07
      15.79165649   0.19365955E-06  -0.13869726E-07
      15.83334351   0.19408051E-06  -0.13895058E-07
      15.87500000   0.19419242E-06  -0.13905294E-07
      15.91665649   0.19402573E-06  -0.13901773E-07
      15.95834351   0.19361092E-06  -0.13885836E-07
      16.00000000   0.19297843E-06  -0.13858824E-07
      16.04165649   0.19215877E-06  -0.13822080E-07
      16.08334351   0.19118238E-06  -0.13776945E-07
      16.12500000   0.19007975E-06  -0.13724760E-07
      16.16665649   0.18888130E-06  -0.13666863E-07
      16.20834351   0.18761754E-06  -0.13604592E-07
      16.25000000   0.18631891E-06  -0.13539283E-07
      16.29165649   0.18501591E-06  -0.13472271E-07
      16.33334351   0.18373893E-06  -0.13404887E-07
      16.37500000   0.18251851E-06  -0.13338461E-07
      16.41665649   0.18138502E-06  -0.13274324E-07
      16.45834351   0.18036899E-06  -0.13213803E-07
      16.50000000   0.17950082E-06  -0.13158229E-07
      16.54165649   0.17880566E-06  -0.13108676E-07
      16.58334351   0.17828729E-06  -0.13065203E-07
      16.62500000   0.17794412E-06  -0.13027616E-07
      16.66665649   0.17777460E-06  -0.12995724E-07
      16.70834351   0.17777715E-06  -0.12969339E-07
      16.75000000   0.17795026E-06  -0.12948275E-07
      16.79165649   0.17829234E-06  -0.12932351E-07
      16.83334351   0.17880186E-06  -0.12921389E-07
      16.87500000   0.17947724E-06  -0.12915212E-07
      16.91665649   0.18031697E-06  -0.12913648E-07
      16.95834351   0.18131951E-06  -0.12916528E-07
      17.00000000   0.18248330E-06  -0.12923684E-07
      17.04165649   0.18380683E-06  -0.12934953E-07
      17.08334351   0.18528856E-06  -0.12950174E-07
      17.12500000   0.18692694E-06  -0.12969187E-07
      17.16665649   0.18872046E-06  -0.12991837E-07
      17.20834351   0.19066761E-06  -0.13017968E-07
      17.25000000   0.19276683E-06  -0.13047428E-07
      17.29165649   0.19501663E-06  -0.13080067E-07
      17.33334351   0.19741546E-06  -0.13115736E-07
      17.37500000   0.19996183E-06  -0.13154286E-07
      17.41665649   0.20265422E-06  -0.13195572E-07
      17.45834351   0.20549111E-06  -0.13239449E-07
      17.50000000   0.20847096E-06  -0.13285772E-07
      17.54165649   0.21158957E-06  -0.13334459E-07
      17.58334351   0.21483181E-06  -0.13385665E-07
      17.62500000   0.21817989E-06  -0.13439592E-07
      17.66665649   0.22161592E-06  -0.13496424E-07
      17.70834351   0.22512204E-06  -0.13556327E-07
      17.75000000   0.22868034E-06  -0.13619453E-07
      17.79165649   0.23227295E-06  -0.13685936E-07
      17.83334351   0.23588194E-06  -0.13755897E-07
      17.87500000   0.23948937E-06  -0.13829446E-07
      17.91665649   0.24307735E-06  -0.13906679E-07
      17.95834351   0.24662785E-06  -0.13987683E-07
      18.00000000   0.25012298E-06  -0.14072541E-07
      18.04165649   0.25354475E-06  -0.14161326E-07
      18.08334351   0.25687521E-06  -0.14254111E-07
      18.12500000   0.26009639E-06  -0.14350967E-07
      18.16665649   0.26319029E-06  -0.14451963E-07
      18.20834351   0.26613901E-06  -0.14557175E-07
      18.25000000   0.26892454E-06  -0.14666683E-07
      18.29165649   0.27152893E-06  -0.14780574E-07
      18.33334351   0.27393426E-06  -0.14898946E-07
      18.37500000   0.27612262E-06  -0.15021911E-07
      18.41665649   0.27807607E-06  -0.15149594E-07
      18.45834351   0.27977674E-06  -0.15282142E-07
      18.50000000   0.28120675E-06  -0.15419721E-07
      18.54165649   0.28235436E-06  -0.15562410E-07
      18.58334351   0.28323231E-06  -0.15709864E-07
      18.62500000   0.28385938E-06  -0.15861634E-07
      18.66665649   0.28425447E-06  -0.16017271E-07
      18.70834351   0.28443640E-06  -0.16176331E-07
      18.75000000   0.28442400E-06  -0.16338365E-07
      18.79165649   0.28423611E-06  -0.16502909E-07
      18.83334351   0.28389152E-06  -0.16669498E-07
      18.87500000   0.28340907E-06  -0.16837641E-07
      18.91665649   0.28280752E-06  -0.17006837E-07
      18.95834351   0.28210562E-06  -0.17176562E-07
      19.00000000   0.28132212E-06  -0.17346276E-07
      19.04165649   0.28047577E-06  -0.17515410E-07
      19.08334351   0.27958524E-06  -0.17683371E-07
      19.12500000   0.27866918E-06  -0.17849551E-07
      19.16665649   0.27774627E-06  -0.18013308E-07
      19.20834351   0.27683515E-06  -0.18173980E-07
      19.25000000   0.27595439E-06  -0.18330878E-07
      19.29165649   0.27512257E-06  -0.18483300E-07
      19.33334351   0.27435826E-06  -0.18630518E-07
      19.37500000   0.27367997E-06  -0.18771784E-07
      19.41665649   0.27310628E-06  -0.18906341E-07
      19.45834351   0.27265568E-06  -0.19033418E-07
      19.50000000   0.27234668E-06  -0.19152239E-07
      19.54165649   0.27219431E-06  -0.19262304E-07
      19.58334351   0.27219966E-06  -0.19364220E-07
      19.62500000   0.27236038E-06  -0.19458902E-07
      19.66665649   0.27267413E-06  -0.19547276E-07
      19.70834351   0.27313860E-06  -0.19630283E-07
      19.75000000   0.27375148E-06  -0.19708889E-07
      19.79165649   0.27451046E-06  -0.19784061E-07
      19.83334351   0.27541324E-06  -0.19856779E-07
      19.87500000   0.27645760E-06  -0.19928034E-07
      19.91665649   0.27764119E-06  -0.19998817E-07
      19.95834351   0.27896178E-06  -0.20070123E-07
      20.00000000   0.28041711E-06  -0.20142954E-07
      20.04165649   0.28200489E-06  -0.20218309E-07
      20.08334351   0.28372287E-06  -0.20297184E-07
      20.12500000   0.28556880E-06  -0.20380581E-07
      20.16665649   0.28754033E-06  -0.20469493E-07
      20.20834351   0.28963527E-06  -0.20564915E-07
      20.25000000   0.29185131E-06  -0.20667837E-07
      20.29165649   0.29418615E-06  -0.20779245E-07
      20.33334351   0.29663755E-06  -0.20900124E-07
      20.37500000   0.29920321E-06  -0.21031454E-07
      20.41665649   0.30188079E-06  -0.21174213E-07
      20.45834351   0.30466808E-06  -0.21329379E-07
      20.50000000   0.30756274E-06  -0.21497925E-07
      20.54165649   0.31055657E-06  -0.21680355E-07
      20.58334351   0.31361776E-06  -0.21875271E-07
      20.62500000   0.31670854E-06  -0.22080814E-07
      20.66665649   0.31979118E-06  -0.22295112E-07
      20.70834351   0.32282796E-06  -0.22516311E-07
      20.75000000   0.32578112E-06  -0.22742553E-07
      20.79165649   0.32861294E-06  -0.22971983E-07
      20.83334351   0.33128572E-06  -0.23202757E-07
      20.87500000   0.33376170E-06  -0.23433033E-07
      20.91665649   0.33600318E-06  -0.23660977E-07
      20.95834351   0.33797249E-06  -0.23884763E-07
      21.00000000   0.33963192E-06  -0.24102574E-07
      21.04165649   0.34094379E-06  -0.24312603E-07
      21.08334351   0.34187042E-06  -0.24513058E-07
      21.12500000   0.34237414E-06  -0.24702159E-07
      21.16665649   0.34241734E-06  -0.24878139E-07
      21.20834351   0.34196236E-06  -0.25039252E-07
      21.25000000   0.34097164E-06  -0.25183779E-07
      21.29165649   0.33940759E-06  -0.25310015E-07
      21.33334351   0.33723268E-06  -0.25416298E-07
      21.37500000   0.33440935E-06  -0.25500992E-07
      21.41665649   0.33090021E-06  -0.25562503E-07
      21.45834351   0.32666776E-06  -0.25599297E-07
      21.50000000   0.32167472E-06  -0.25609891E-07
      21.54165649   0.31590088E-06  -0.25593454E-07
      21.58334351   0.30939469E-06  -0.25551500E-07
      21.62500000   0.30222171E-06  -0.25486132E-07
      21.66665649   0.29444749E-06  -0.25399457E-07
      21.70834351   0.28613766E-06  -0.25293586E-07
      21.75000000   0.27735774E-06  -0.25170625E-07
      21.79165649   0.26817332E-06  -0.25032667E-07
      21.83334351   0.25864989E-06  -0.24881787E-07
      21.87500000   0.24885301E-06  -0.24720027E-07
      21.91665649   0.23884809E-06  -0.24549385E-07
      21.95834351   0.22870059E-06  -0.24371804E-07
      22.00000000   0.21847580E-06  -0.24189152E-07
      22.04165649   0.20823899E-06  -0.24003196E-07
      22.08334351   0.19805523E-06  -0.23815582E-07
      22.12500000   0.18798950E-06  -0.23627814E-07
      22.16665649   0.17810659E-06  -0.23441208E-07
      22.20834351   0.16847108E-06  -0.23256874E-07
      22.25000000   0.15914725E-06  -0.23075666E-07
      22.29165649   0.15019917E-06  -0.22898165E-07
      22.33334351   0.14169058E-06  -0.22724635E-07
      22.37500000   0.13368485E-06  -0.22555007E-07
